company_id,industry
4725,Hospital & Health Care
1036445,Hospitality
64997233,Civil Engineering
243711,Staffing & Recruiting
675578,Mechanical Or Industrial Engineering
53971,Building Materials
35495086,Marketing & Advertising
61400,Staffing & Recruiting
35475885,Staffing & Recruiting
2985733,Information Technology & Services
3283052,Computer Software
3079692,Law Practice
71015526,Events Services
35495086,Marketing & Advertising
22208562,Computer Software
63086,Information Technology & Services
18715975,Financial Services
17937,Staffing & Recruiting
13643656,Higher Education
2890366,Hospital & Health Care
56833,Staffing & Recruiting
4674,Utilities
4674,Utilities
71070208,Design
75581097,Staffing & Recruiting
3789,Machinery
82315512,Hospital & Health Care
7600286,Information Technology & Services
956827,Staffing & Recruiting
79383535,Information Technology & Services
4060,Real Estate
16090980,Civil Engineering
28863552,Public Safety
61677,Staffing & Recruiting
1955819,Chemicals
8367,Information Technology & Services
18476,Information Technology & Services
118698,Hospital & Health Care
310015,Staffing & Recruiting
1975865,Information Technology & Services
11021041,Mechanical Or Industrial Engineering
10577525,Management Consulting
6379951,Staffing & Recruiting
2944478,Transportation/Trucking/Railroad
2763211,Management Consulting
1676298,Oil & Energy
91417994,Transportation/Trucking/Railroad
232394,Staffing & Recruiting
28178724,Architecture & Planning
1939425,Financial Services
14699670,Information Technology & Services
2952162,Information Technology & Services
92229,Staffing & Recruiting
56833,Staffing & Recruiting
24999265,Electrical & Electronic Manufacturing
5275,Medical Device
31346550,Information Technology & Services
3887035,Environmental Services
74906914,Staffing & Recruiting
50215,Marketing & Advertising
27207386,Staffing & Recruiting
4828495,Pharmaceuticals
10309372,Information Technology & Services
2670623,Retail
11229,Staffing & Recruiting
5235,Human Resources
3123217,Information Technology & Services
2503130,"Health, Wellness & Fitness"
3860052,Food Production
27152943,Consumer Goods
620532,Design
87599,Staffing & Recruiting
80474367,Staffing & Recruiting
55546,Information Technology & Services
3714038,Financial Services
107265,Non-profit Organization Management
16198955,Insurance
40760236,Alternative Medicine
210064,Management Consulting
10599076,Staffing & Recruiting
37914,Medical Device
2691463,Staffing & Recruiting
20468,Information Technology & Services
2532635,Staffing & Recruiting
2721914,Telecommunications
18622011,Information Technology & Services
731128,Staffing & Recruiting
52119,Staffing & Recruiting
47238,Education Management
33264,Real Estate
91743578,Staffing & Recruiting
1379054,Banking
3598625,Financial Services
16388,Information Technology & Services
3476,Staffing & Recruiting
90198358,Hospital & Health Care
1805509,Building Materials
15231695,Information Technology & Services
1903333,Public Relations & Communications
3817445,Hospital & Health Care
8047188,Information Technology & Services
2474662,Staffing & Recruiting
809218,Law Enforcement
4787,Information Technology & Services
18102043,Hospital & Health Care
6967,Computer Software
162528,Staffing & Recruiting
11294318,Accounting
1267359,Hospital & Health Care
164766,Staffing & Recruiting
70461533,Staffing & Recruiting
206415,Real Estate
2842,Higher Education
9211944,Information Technology & Services
1613038,Information Technology & Services
2344502,Staffing & Recruiting
9070,Chemicals
80137739,Staffing & Recruiting
3304338,Hospitality
11229,Staffing & Recruiting
54133543,Staffing & Recruiting
15405878,Information Technology & Services
166572,Retail
166572,Retail
19076380,Staffing & Recruiting
166572,Retail
9667,Hospital & Health Care
9999119,Information Technology & Services
22803,Computer Software
53438162,Venture Capital & Private Equity
4023852,Information Technology & Services
10599076,Staffing & Recruiting
797698,Higher Education
9201883,Insurance
1681,Staffing & Recruiting
2908367,Staffing & Recruiting
4787,Information Technology & Services
10599076,Staffing & Recruiting
166340,Higher Education
4030966,Defense & Space
24642,Staffing & Recruiting
79816265,Information Technology & Services
1230582,Information Technology & Services
11056,Staffing & Recruiting
27283627,Information Technology & Services
18421460,Wine & Spirits
10140364,Information Technology & Services
6186466,Gambling & Casinos
201351,Information Technology & Services
6645155,Civil Engineering
11229,Staffing & Recruiting
1582517,Accounting
2713586,Apparel & Fashion
71138158,Hospital & Health Care
450323,Staffing & Recruiting
1779663,Staffing & Recruiting
10801655,Management Consulting
156075,Law Practice
2114711,Staffing & Recruiting
3043632,Medical Device
83485822,Broadcast Media
10801655,Management Consulting
4787,Information Technology & Services
12904366,Staffing & Recruiting
1681,Staffing & Recruiting
3045437,Marketing & Advertising
2397781,Mechanical Or Industrial Engineering
93306581,Management Consulting
14606618,Outsourcing/Offshoring
452426,Mental Health Care
5235,Human Resources
86813252,Information Technology & Services
164708,Information Technology & Services
565927,Computer Software
2531104,Staffing & Recruiting
11056,Staffing & Recruiting
2307,Staffing & Recruiting
375293,Staffing & Recruiting
465010,Management Consulting
85691,Construction
14651,Staffing & Recruiting
86694680,Computer Software
2819,Marketing & Advertising
531400,Architecture & Planning
37207749,Law Practice
25071399,Construction
11056,Staffing & Recruiting
7260,Staffing & Recruiting
462487,Computer Software
1396879,Financial Services
1681,Staffing & Recruiting
1410451,Computer Software
1215629,Staffing & Recruiting
1759010,Staffing & Recruiting
4433,Staffing & Recruiting
18097379,Staffing & Recruiting
67183490,Financial Services
1984030,Information Technology & Services
25461,Staffing & Recruiting
66436,Staffing & Recruiting
3825965,Consumer Services
340377,Security & Investigations
14562893,Information Technology & Services
1373,Management Consulting
146782,Information Technology & Services
79011799,Information Technology & Services
33125878,Information Technology & Services
10612451,Information Technology & Services
224006,Information Technology & Services
11243687,Information Technology & Services
1681,Staffing & Recruiting
1756,Information Technology & Services
11133123,Staffing & Recruiting
13275448,Outsourcing/Offshoring
2393241,Staffing & Recruiting
254975,Insurance
24775193,Staffing & Recruiting
11229,Staffing & Recruiting
13271269,Staffing & Recruiting
80976980,Staffing & Recruiting
5214874,Management Consulting
2214751,E-learning
11506900,Information Technology & Services
25715,Utilities
19902,Staffing & Recruiting
2474662,Staffing & Recruiting
4674,Utilities
10287094,Marketing & Advertising
16124699,Real Estate
61400,Staffing & Recruiting
10592265,Information Technology & Services
3789,Machinery
1975865,Information Technology & Services
18802934,Financial Services
388480,Staffing & Recruiting
14336,Staffing & Recruiting
331509,Staffing & Recruiting
11056,Staffing & Recruiting
35475885,Staffing & Recruiting
79140061,Retail
13268908,Information Technology & Services
3956151,Building Materials
12158,Staffing & Recruiting
164920,Marketing & Advertising
3543707,Mechanical Or Industrial Engineering
50861,Staffing & Recruiting
933942,Information Technology & Services
164376,Information Technology & Services
23381991,Law Practice
65447738,Information Technology & Services
3887035,Environmental Services
2532635,Staffing & Recruiting
74907162,Government Administration
19114904,"Health, Wellness & Fitness"
165464,Information Technology & Services
63757,Insurance
53388446,Industrial Automation
2503130,"Health, Wellness & Fitness"
95675928,Staffing & Recruiting
60577,Hospitality
69126564,International Trade & Development
5973,Chemicals
3797960,Marketing & Advertising
2781211,Mental Health Care
27207386,Staffing & Recruiting
648141,Financial Services
3607929,Information Technology & Services
2908367,Staffing & Recruiting
72130268,Staffing & Recruiting
3598625,Financial Services
923923,Staffing & Recruiting
14377562,Information Services
743843,Staffing & Recruiting
90443935,Insurance
3607929,Information Technology & Services
2474662,Staffing & Recruiting
25461,Staffing & Recruiting
15716973,Law Enforcement
18045394,Information Technology & Services
31069139,Information Technology & Services
28125525,Staffing & Recruiting
11187415,Information Technology & Services
1158192,Staffing & Recruiting
9025,Education Management
16114128,Non-profit Organization Management
11294318,Accounting
80041434,Staffing & Recruiting
1766119,Oil & Energy
3741,Management Consulting
2721914,Telecommunications
14030408,Staffing & Recruiting
49025,Real Estate
90198358,Hospital & Health Care
1805509,Building Materials
11056,Staffing & Recruiting
79474163,Management Consulting
334661,Computer Software
2794879,Information Technology & Services
1194847,Retail
2468875,Information Services
69234316,Automotive
521122,Staffing & Recruiting
1763822,Alternative Medicine
35513424,Staffing & Recruiting
33264,Real Estate
1267359,Hospital & Health Care
42763316,Computer Software
26792,Mechanical Or Industrial Engineering
5234457,Staffing & Recruiting
97696,Information Technology & Services
164376,Information Technology & Services
1486134,Staffing & Recruiting
11243687,Information Technology & Services
1759010,Staffing & Recruiting
8211,Retail
6627430,Information Technology & Services
3711385,Construction
14113,Staffing & Recruiting
84813880,Information Technology & Services
19520,Public Safety
165464,Information Technology & Services
670462,Information Technology & Services
10500736,"Health, Wellness & Fitness"
166572,Retail
11301702,Computer Software
28178724,Architecture & Planning
20167,Government Administration
34704,Hospital & Health Care
19540,Retail
218019,Education Management
15283,Hospital & Health Care
9201883,Insurance
5968,Building Materials
4235104,Government Administration
5061855,Hospital & Health Care
43577,Information Technology & Services
828170,Staffing & Recruiting
1003064,Staffing & Recruiting
7655,Chemicals
508963,Environmental Services
1681,Staffing & Recruiting
3711385,Construction
10089202,"Health, Wellness & Fitness"
2910116,Electrical & Electronic Manufacturing
2985733,Information Technology & Services
35135,Information Technology & Services
2646,Retail
30238039,Financial Services
12770,Information Technology & Services
10854663,Environmental Services
157237,Consumer Goods
20489,Luxury Goods & Jewelry
15630448,Individual & Family Services
701854,Financial Services
18861876,Real Estate
2297840,Management Consulting
11056,Staffing & Recruiting
564726,Semiconductors
2560251,Staffing & Recruiting
14631354,Information Technology & Services
11056,Staffing & Recruiting
20489,Luxury Goods & Jewelry
1042451,Telecommunications
956827,Staffing & Recruiting
30186,Information Technology & Services
3559874,Staffing & Recruiting
22208562,Computer Software
166551,Food Production
27219414,Hospital & Health Care
18425303,Telecommunications
784586,Construction
3334,Information Technology & Services
65384923,Staffing & Recruiting
11618,Consumer Goods
240179,Telecommunications
34434,Information Technology & Services
